flex_score,score_category,property_use,building_sqft,address,municipality,acres,market_value,owner_name,year_built,warehouse_sqft,office_sqft,office_percentage,parcel_id,assessed_value,improvement_value,land_value,sale_date,sale_price,owner_address,has_enriched_data,has_building_data,extraction_timestamp,scrape_success,scrape_message,subarea_warehouse_sqft,subarea_office_sqft,zoning_code,property_use_code_detail,number_of_units,improvement_value_2025,improvement_value_2024,improvement_value_2023,improvement_value_2022,improvement_value_2021,land_value_2025,land_value_2024,land_value_2023,land_value_2022,land_value_2021,market_value_2025,market_value_2024,market_value_2023,market_value_2022,market_value_2021,assessed_value_current,exemption_amount,taxable_value_current,ad_valorem_tax,non_ad_valorem_tax,total_annual_tax,sales_history,5yr_appreciation,office_warehouse_ratio,tax_rate,sales_count
10.0,Excellent,WAREH/DIST TERM,21240,1455 SW 4TH AVE,DELRAY BEACH,2.8624,4070179,PLH 1 LLC,1982.0,14936.0,6304.0,29.7,12434620010150030,3410999,0,0,1454389200000.0,2750000,,False,True,2025-09-15T14:40:14.243546,True,Successfully extracted enhanced property data,14936.0,6304.0,I—I - INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,3752099.0,,3752099.0,72876.0,10826.0,83703.0,[],,0.297,,0
10.0,Excellent,WAREH/DIST TERM,31008,1860 DR ANDRES WAY,DELRAY BEACH,2.9955,4092107,DELRAY BEACH ANDES WAY LLC,1980.0,28512.0,480.0,1.7,12434618160000010,3804483,0,0,1629691200000.0,0,,False,True,2025-09-15T14:40:16.514408,True,Successfully extracted enhanced property data,28512.0,1008.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    MROC
                                

                                    2",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4184931.0,,4184931.0,80354.0,12846.0,93201.0,[],,0.034,,0
10.0,Excellent,WAREH/DIST TERM,44004,1180 SW 10TH ST,DELRAY BEACH,2.8865,4965579,GCG REAL ESTATE HOLDINGS LLC,1980.0,,1400.0,,12434620010210040,3901890,0,0,1347508800000.0,1100000,,False,True,2025-09-15T14:40:18.672961,True,Successfully extracted enhanced property data,,3600.0,I—I - INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4292079.0,,4292079.0,86219.0,15100.0,101319.0,[],,,,0
10.0,Excellent,WAREH/DIST TERM,29960,4210 S MILITARY TRL,LAKE WORTH,3.0774,3453539,MURCO HOLDING INC,1994.0,25231.0,4729.0,15.8,424425000001460,3185100,0,0,752126400000.0,550000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,23130,1336 NW AVENUE L,BELLE GLADE,2.9999,1356195,HELENA CHEMICAL CO,1974.0,13830.0,,,4374331010070060,950538,0,0,220942800000.0,147500,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,31413,1700 AVENIDA DEL SOL,BOCA RATON,3.0328,4473480,KNOB HILL ENTERPRISES INC,1980.0,2473.0,8965.0,78.4,6434717290180041,4245893,0,0,113025600000.0,319000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,20712,7506 BYRON DR,WEST PALM BEACH,2.8713,2801005,BACHRODT RIVIERA PROPERTY LLC,1973.0,6077.0,2720.0,30.9,434230000003050,2515041,0,0,1580878800000.0,2850000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,29160,855 NW 17TH AVE,DELRAY BEACH,2.9412,4764684,JTR HOLDINGS LLC,2002.0,19200.0,9960.0,34.2,12434607310030000,4605215,0,0,1449810000000.0,3000000,,False,True,2025-09-15T14:40:29.905398,True,Successfully extracted enhanced property data,29160.0,9960.0,PCC—PCC - PLANNED COMMERCE CENTER,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5065737.0,,5065737.0,96366.0,13055.0,109420.0,[],,0.255,,0
10.0,Excellent,WAREH/DIST TERM,28864,755 NW 17TH AVE,DELRAY BEACH,3.1993,4860961,WAHOO PROPERTIES LLC,2004.0,216.0,1044.0,82.9,12434607310020000,4777180,0,0,1035777600000.0,780000,,False,True,2025-09-15T14:40:32.165746,True,Successfully extracted enhanced property data,28864.0,684.0,PCC—PCC - PLANNED COMMERCE CENTER,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5254898.0,,5254898.0,99154.0,12021.0,111175.0,[],,0.023,,0
10.0,Excellent,WAREH/DIST TERM,31429,220 US HIGHWAY 27 N,SOUTH BAY,3.2697,2278471,220 HWY 27 SOUTH BAY LLC,1976.0,29104.0,,,58364414152100030,1910582,0,0,1606712400000.0,877500,,False,True,2025-09-15T14:40:34.336522,True,Successfully extracted enhanced property data,29104.0,,B-1—RETAIL COMMERCIAL,4800—WAREH/DIST TERM,1.0,,,,,,,,,,,,,,,,2101640.0,,2101640.0,52356.0,7799.0,60155.0,[],,,,0
10.0,Excellent,WAREH/DIST TERM,27838,2951 ELECTRONICS WAY,WEST PALM BEACH,3.4125,4834599,PB STUDIOS LLC,2004.0,24688.0,,,74434309130000040,4761720,0,0,1601611200000.0,4425000,,False,True,2025-09-15T14:40:36.614101,True,Successfully extracted enhanced property data,24688.0,,I—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5237892.0,,5237892.0,113174.0,7565.0,120739.0,[],,,,0
10.0,Excellent,WAREH/DIST TERM,44890,2391 PRESIDENT BARACK OBAMA HWY,RIVIERA BEACH,3.4491,4334765,GCAL INVESTMENT LLC,1973.0,36010.0,8880.0,19.8,56434228310190050,3678517,0,0,1467345600000.0,10,,False,True,2025-09-15T14:40:38.810681,True,Successfully extracted enhanced property data,36010.0,8880.0,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4046369.0,,4046369.0,90092.0,10998.0,101090.0,[],,0.198,,0
10.0,Excellent,WAREH/DIST TERM,39900,1140 WATERTOWER RD 1,LAKE PARK,2.5572,4855943,KELSEY INDUSTRIAL LLC,1970.0,10388.0,,,36434220000007160,3431337,0,0,1375934400000.0,5900000,,False,True,2025-09-15T14:40:41.010279,True,Successfully extracted enhanced property data,10388.0,,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    CLIC
                                

                                    2",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,3774471.0,,3774471.0,89126.0,18428.0,107554.0,[],,,,0
10.0,Excellent,WAREH/DIST TERM,36325,1621 PRESIDENT BARACK OBAMA HWY,RIVIERA BEACH,2.4992,3448842,TEPUY COMMERCIAL PROPERTIES LLC,1972.0,6000.0,,,56434228310200022,2774794,0,0,1490932800000.0,590000,,False,True,2025-09-15T14:40:43.202810,True,Successfully extracted enhanced property data,6000.0,,IL—LIMITED INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,3052273.0,,3052273.0,71705.0,8900.0,80605.0,[],,,,0
10.0,Excellent,WAREH/DIST TERM,20000,2336 CYPRESS LN,BELLE GLADE,2.5933,1277570,KANE REAL ESTATE LLC,2008.0,16600.0,3400.0,17.0,4374329010000050,1176711,0,0,1137128400000.0,175000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,34720,7673 HOOPER RD,WEST PALM BEACH,2.4995,4715908,HOOPER 76 LLC,1981.0,34720.0,,,424327050063204,2395800,0,0,1605848400000.0,4850000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,34720,7641 HOOPER RD,WEST PALM BEACH,2.4995,4715908,HOOPER 76 LLC,1983.0,34720.0,,,424327050063205,2395800,0,0,1605848400000.0,4850000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,29258,10101 LANTANA RD,LAKE WORTH,3.5636,4565855,10101,2006.0,5900.0,7620.0,56.4,414436070000023,4565855,0,0,1623988800000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,45214,15330 PARK OF COMMERCE BLVD,JUPITER,3.591,1564370,CONGLOM FLORIDA LLC,2024.0,42776.0,2438.0,5.4,414118040010000,1230378,0,0,1623902400000.0,1200000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,22500,13366 S MILITARY TRL 1,DELRAY BEACH,3.5704,3209144,MILITARY TRAIL PROPERTIES,1956.0,10500.0,,,424612000003070,2140637,0,0,992232000000.0,955000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,32000,1140 W INDUSTRIAL AVE,BOYNTON BEACH,4.0028,4904786,BOYNTON BEACH WAREHOUSES LLC,1986.0,10000.0,2000.0,16.7,8434520200000102,4904786,0,0,1686801600000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
10.0,Excellent,WAREH/DIST TERM,21544,1025 W 17TH ST,RIVIERA BEACH,1.429,2286229,LUKES INC,1961.0,9218.0,694.0,7.0,56434228310200112,1844516,0,0,948862800000.0,750000,,False,True,2025-09-15T14:41:01.164094,True,Successfully extracted enhanced property data,10000.0,694.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,2028968.0,,2028968.0,48345.0,5278.0,53623.0,[],,0.065,,0
10.0,Excellent,WAREH/DIST TERM,23340,3787 INTERSTATE PARK RD W,RIVIERA BEACH,2.9418,3677361,DEMPSACO TRUCKING LLC,1986.0,,,,56434231030000020,3268357,0,0,1709874000000.0,10,,False,True,2025-09-15T14:41:03.356357,True,Successfully extracted enhanced property data,20856.0,,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4037979.0,,4037979.0,83222.0,5718.0,88940.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,20381,101 CAPITAL ST,JUPITER,1.4378,5856452,101 CAPITAL JUPITER LLC,2012.0,11625.0,,,30424103250000180,4946301,0,0,1585022400000.0,1142207,,False,True,2025-09-15T14:41:05.608093,True,Successfully extracted enhanced property data,11625.0,,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5440931.0,,5440931.0,95674.0,4993.0,100667.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,35088,3030 SW 13TH PL,BOYNTON BEACH,1.4469,5362590,TITE DRI INVESTMENTS LLC,1980.0,28274.0,2072.0,6.8,8434605000040020,4422033,0,0,1368504000000.0,1550000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,31038,2206 MERCER AVE,WEST PALM BEACH,1.8305,5892513,JEFFERSON FLORIDA LLC,,,,,74434328370010000,4601249,0,0,,0,,False,True,2025-09-15T14:41:10.160727,True,Successfully extracted enhanced property data,,,I—INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5061374.0,,5061374.0,112459.0,8163.0,120622.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,33200,1400 ALABAMA AVE,WEST PALM BEACH,1.7516,6139101,PATHFINDER PROPERTY HOLDINGS LLC,1975.0,7560.0,2240.0,22.9,74434328040140071,3118850,0,0,1709269200000.0,10300000,,False,True,2025-09-15T14:41:12.338062,True,Successfully extracted enhanced property data,18360.0,5040.0,GC—GENERAL COMMERCIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,7291111.0,,7291111.0,149093.0,8732.0,157825.0,[],,0.215,,0
9.0,Excellent,WAREH/DIST TERM,34665,6500 E ROGERS CIR,BOCA RATON,2.0068,5382908,LAIRD LLC,1981.0,5972.0,5680.0,48.7,6424701010030230,4308652,0,0,1031284800000.0,0,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,41044,6500 W ROGERS CIR,BOCA RATON,1.9873,5071450,US EMLAK CORP,1995.0,12312.0,4332.0,26.0,6424701010040120,4839608,0,0,730962000000.0,259000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,29726,1700 PARK LN S 1,JUPITER,1.9645,5127041,PARK LANE SOUTH LLC,2007.0,20898.0,8828.0,29.7,30424109030000230,4753980,0,0,1465531200000.0,3300000,,False,True,2025-09-15T14:41:19.024803,True,Successfully extracted enhanced property data,29726.0,8828.0,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5229378.0,,5229378.0,91553.0,8048.0,99602.0,[],,0.229,,0
9.0,Excellent,WAREH/DIST TERM,34147,3132 FORTUNE WAY 1,WELLINGTON,2.0006,6260482,PSB WELLINGTON COMMERCE PARK II LLC,1985.0,26247.0,7900.0,23.1,73414423020000120,3455756,0,0,1164862800000.0,0,,False,True,2025-09-15T14:41:21.185786,True,Successfully extracted enhanced property data,26247.0,7900.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    FLEX
                                

                                    1",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,3801332.0,,3801332.0,79498.0,8853.0,88351.0,[],,0.231,,0
9.0,Excellent,WAREH/DIST TERM,40828,6403 W ROGERS CIR,BOCA RATON,2.0008,6737818,PLAINVIEW SERVICE ROAD LLC &,1989.0,32284.0,8504.0,20.8,6424701010030070,6664425,0,0,1656043200000.0,7400000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,33301,1080 S ROGERS CIR,BOCA RATON,2.001,5054843,5300 PALISADA AVENUE ASSOCIATES LLC,1984.0,25918.0,7335.0,22.1,6424701010030141,5054843,0,0,966571200000.0,1860000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,30377,3126 JUPITER PARK DR,JUPITER,1.9233,6322387,FRESH AIRE VENTURES LLC,2006.0,3397.0,3397.0,50.0,30424109030000330,5596539,0,0,1606885200000.0,5000000,,False,True,2025-09-15T14:41:27.890709,True,Successfully extracted enhanced property data,10095.0,3397.0,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,6156193.0,,6156193.0,106534.0,8192.0,114727.0,[],,0.252,,0
9.0,Excellent,WAREH/DIST TERM,24192,230 N CONGRESS AVE,LAKE PARK,1.9707,8587989,LPIC LLC,2023.0,5220.0,3852.0,42.5,36434219260070010,8587989,0,0,1646024400000.0,10,,False,True,2025-09-15T14:41:30.098037,True,Successfully extracted enhanced property data,9072.0,3852.0,C2—C2 BUSINESS DISTRICT,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5639895.0,,5639895.0,117411.0,13511.0,130922.0,[],,0.298,,0
9.0,Excellent,WAREH/DIST TERM,36410,1020 HOLLAND DR,BOCA RATON,1.9972,6114450,HOLLAND DRIVE INDUSTRIAL PARK LTD,1979.0,29058.0,472.0,1.6,6424701010040020,5220958,0,0,1143518400000.0,3540000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,31360,3820 INVESTMENT LN,WEST PALM BEACH,2.1056,5069164,MORGANIZER PROPERTIES LLC,1992.0,26175.0,5185.0,16.5,434219100000010,4272892,0,0,1640062800000.0,3900000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,27385,11420 FORTUNE CIR,WELLINGTON,2.0076,5574157,PSB WELLINGTON COMMERCE PARK II LLC,1989.0,19261.0,8124.0,29.7,73414423020000090,3527686,0,0,1164862800000.0,0,,False,True,2025-09-15T14:41:36.814023,True,Successfully extracted enhanced property data,19261.0,8124.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    FLEX
                                

                                    2",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,3880455.0,,3880455.0,78343.0,7219.0,85563.0,[],,0.297,,0
9.0,Excellent,WAREH/DIST TERM,22481,777 PARK OF COMMERCE DR,BOCA RATON,2.042,6272111,SHARM 6 LLC,1996.0,9901.0,1173.0,10.6,6434706080010020,5977835,0,0,1606712400000.0,3845250,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,28023,6451 E ROGERS CIR,BOCA RATON,2.042,5054801,LENMAR REALTY LLC,1988.0,13425.0,2737.0,16.9,6424701010040250,4080728,0,0,1440993600000.0,2550000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,34925,1116 SW 10TH AVE,DELRAY BEACH,2.17,7811384,COASTAL BUSINESS PARK LLC,2022.0,20721.0,6558.0,24.0,12434620010290050,7811384,0,0,1519275600000.0,1150000,,False,True,2025-09-15T14:41:43.537272,True,Successfully extracted enhanced property data,34925.0,4692.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    MIC
                                

                                    1",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,8467395.0,,8467395.0,156239.0,12492.0,168730.0,[],,0.118,,0
9.0,Excellent,WAREH/DIST TERM,39538,1160 S ROGERS CIR 1,BOCA RATON,2.009,5886386,1160 S ROGERS CIRCLE WAREHOUSE LLC,1998.0,28280.0,2404.0,7.8,6424701010030111,5886386,0,0,1736744400000.0,12050000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,36314,6453 W ROGERS CIR,BOCA RATON,2.0203,6362902,MIDTOWN WRC LLC,2005.0,810.0,195.0,19.4,6424701010030060,6087708,0,0,1671080400000.0,6918483,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,37856,1021 S ROGERS CIR,BOCA RATON,2.1812,6940496,MILO CAPITAL LLC,1981.0,30304.0,1344.0,4.2,6424701010040230,3866389,0,0,1375329600000.0,2477000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,39531,1161 HOLLAND DR,BOCA RATON,2.0888,5865148,B JAM LLC,1989.0,28552.0,4550.0,13.7,6424701010020080,5865148,0,0,1469160000000.0,3700000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,44965,1530 NW 1ST AVE,BOCA RATON,2.0133,5616923,1530 INVESTMENTS LLC,1973.0,44325.0,640.0,1.4,6434717110050021,5015844,0,0,1568779200000.0,5000000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,36852,1000 HOLLAND DR,BOCA RATON,2.0595,5326687,PALM PLAZA ASSOC,1984.0,18837.0,2681.0,12.5,6424701010040010,5326687,0,0,546840000000.0,1325000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,27954,891 W 13TH ST,RIVIERA BEACH,2.0337,5512488,TJJ ZURCHER TRUST &,2007.0,,1462.0,,56434232240000240,5512488,0,0,1690516800000.0,10,,False,True,2025-09-15T14:41:59.361718,True,Successfully extracted enhanced property data,27954.0,1462.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5680996.0,,5680996.0,117084.0,6692.0,123776.0,[],,0.05,,0
9.0,Excellent,WAREH/DIST TERM,36720,3705 SHARES PL,WEST PALM BEACH,2.0148,5273816,STI HOLDINGS SHARES LLC,1986.0,30120.0,6480.0,17.7,434219050020040,3870715,0,0,1551070800000.0,3138000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,37647,1040 HOLLAND DR,BOCA RATON,2.035,5000424,LAIRD EAST LLC,1998.0,12505.0,660.0,5.0,6424701010040030,4190662,0,0,1389762000000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,39426,1023 N FLORIDA MANGO RD,WEST PALM BEACH,2.07,5832165,1023 1029 WPB OFFICE PARK LLC,1988.0,1540.0,,,74434329000003610,5125784,0,0,1555300800000.0,4500000,,False,True,2025-09-15T14:42:06.091361,True,Successfully extracted enhanced property data,1540.0,,I—INDUSTRIAL,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5638362.0,,5638362.0,119952.0,10369.0,130321.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,22529,952 JUPITER PARK LN,JUPITER,1.5793,5958576,952 JUPITER PARK PROPERTY OWNER LLC,2013.0,990.0,924.0,48.3,30424109070000140,4914873,0,0,1730260800000.0,5550000,,False,True,2025-09-15T14:42:08.319983,True,Successfully extracted enhanced property data,11320.0,1230.0,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5124504.0,,5124504.0,87185.0,5913.0,93099.0,[],,0.098,,0
9.0,Excellent,WAREH/DIST TERM,33294,3395 N DIXIE HWY,BOCA RATON,1.6521,5224565,DIXIE COMMERCE CENTER,1985.0,13423.0,140.0,1.0,6434708040520010,4415571,0,0,857192400000.0,1365000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,40355,251 N CONGRESS AVE,DELRAY BEACH,2.2377,6268138,JAMIK LLC,1979.0,11200.0,,,12434618520030000,5433916,0,0,1309233600000.0,2650000,,False,True,2025-09-15T14:42:12.919068,True,Successfully extracted enhanced property data,11200.0,,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    MIC
                                

                                    2",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5977308.0,,5977308.0,116950.0,13407.0,130358.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,34721,10050 SPANISH ISLES BLVD,BOCA RATON,2.2542,6592404,PSB BOCA COMMERCE PARK LLC,1986.0,13123.0,648.0,4.7,414701010080040,6592404,0,0,1164862800000.0,16810000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,34933,1002 JUPITER PARK LN 1,JUPITER,2.1915,5132938,D & M JUPITER INC,1987.0,27154.0,1203.0,4.2,30424109010000142,4728459,0,0,,0,,False,True,2025-09-15T14:42:17.368446,True,Successfully extracted enhanced property data,34933.0,6194.0,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5201305.0,,5201305.0,93911.0,9372.0,103283.0,[],,0.151,,0
9.0,Excellent,WAREH/DIST TERM,34700,130 NW 20TH ST,BOCA RATON,2.286,5184297,130 INVESTMENTS LLC,1974.0,,,,6434717290180042,4882676,0,0,1355461200000.0,3200000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,30000,5483 LEEPER DR,WEST PALM BEACH,2.3503,5790382,CBRB PROPERTIES INC,2015.0,25200.0,4800.0,16.0,74424302060000020,5505023,0,0,1648180800000.0,4800000,,False,True,2025-09-15T14:42:21.797474,True,Successfully extracted enhanced property data,25200.0,4800.0,IPD—INDUSTRIAL PLANNED DEVELOPMENT,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5883494.0,,5883494.0,120309.0,9066.0,129375.0,[],,0.16,,0
9.0,Excellent,WAREH/DIST TERM,30349,15827 GUILD CT,JUPITER,2.2762,6060841,JUPITER RIVER HOLDINGS LLC,2007.0,1240.0,,,414118060000000,5675165,0,0,1640840400000.0,5450000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,33518,1555 JUPITER PARK DR 1,JUPITER,2.3074,5153329,JUPITER COMMERCE BAYS INC,2003.0,17486.0,2430.0,12.2,30424109030000320,4725204,0,0,998539200000.0,360000,,False,True,2025-09-15T14:42:26.261859,True,Successfully extracted enhanced property data,19916.0,2430.0,I1—INDUSTRIAL PARK LIGHT INDUSTRY,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,5197724.0,,5197724.0,91538.0,9106.0,100644.0,[],,0.109,,0
9.0,Excellent,WAREH/DIST TERM,28144,15850 GUILD CT,JUPITER,2.3183,5456322,GUILD COURT PROPERTY OWNER LLC,2008.0,24621.0,3523.0,12.5,414118080000210,4835862,0,0,1636952400000.0,3870000,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
9.0,Excellent,WAREH/DIST TERM,36186,935 S CONGRESS AVE,DELRAY BEACH,2.3114,5760882,R S ENTERPRISES LLC,1988.0,7308.0,6498.0,47.1,12434619460000020,5668115,0,0,1185854400000.0,5200000,,False,True,2025-09-15T14:42:30.688677,True,Successfully extracted enhanced property data,36186.0,9309.0,"Acres



                                    1
                                

                                    INDUSTRIAL
                                

                                    MROC
                                

                                    2",4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,6234927.0,,6234927.0,118473.0,12985.0,131458.0,[],,0.205,,0
9.0,Excellent,WAREH/DIST TERM,44764,1686 OKEECHOBEE RD,WEST PALM BEACH,2.301,5371809,LANTANA CONSTRUCTION CORP,1984.0,24964.0,,,74434329000001110,4111516,0,0,825656400000.0,1760000,,False,True,2025-09-15T14:42:32.877501,True,Successfully extracted enhanced property data,24964.0,,IL—INDUSTRIAL LIGHT,4800—WAREH/DIST TERM,0.0,,,,,,,,,,,,,,,,4522668.0,,4522668.0,105163.0,11773.0,116936.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,47156,1301 W 13TH ST,RIVIERA BEACH,2.3949,5833956,G&I IX 1301 W 13TH LLC,2008.0,43609.0,1527.0,3.4,56434232440000020,4581551,0,0,1484283600000.0,3345994,,False,True,2025-09-15T14:42:35.066721,True,Successfully extracted enhanced property data,43609.0,2020.0,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,5039706.0,,5039706.0,106634.0,11553.0,118187.0,[],,0.044,,0
9.0,Excellent,WAREH/DIST TERM,41520,7220 HAVERHILL BUSINESS PKWY,RIVIERA BEACH,2.4088,7203073,7220 HAVERHILL LLC,2020.0,39843.0,,,56424226020000100,7203073,0,0,1394769600000.0,367290,,False,True,2025-09-15T14:42:37.212913,True,Successfully extracted enhanced property data,41520.0,,IG—GENERAL INDUSTRIAL,4800—WAREH/DIST TERM,,,,,,,,,,,,,,,,,7923380.0,,7923380.0,164475.0,10282.0,174757.0,[],,,,0
9.0,Excellent,WAREH/DIST TERM,46210,8344 GARDEN RD,WEST PALM BEACH,2.7798,5580848,SL GARDEN BUSINESS CENTER LLC,1985.0,15060.0,2673.0,15.1,434219050060000,3877575,0,0,1477886400000.0,10,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
